Name,Type,Start Time,Elapsed Time,Start Direction,End Direction
115,True,341.90000000000924,43.1000000000098,East,West
117,False,343.20000000000954,45.800000000010414,North,East
119,True,355.0000000000122,39.10000000000889,West,North
118,False,352.2000000000116,45.90000000001044,South,East
121,False,355.60000000001236,44.50000000001012,East,West
120,True,355.10000000001224,48.000000000010914,North,South
125,True,369.1000000000154,37.00000000000841,West,East
122,True,362.4000000000139,48.800000000011096,South,East
124,False,367.50000000001506,45.70000000001039,East,West
123,False,366.9000000000149,48.30000000001098,North,South
128,False,379.5000000000178,37.70000000000857,West,East
126,True,372.9000000000163,47.300000000010755,South,North
129,True,381.60000000001827,41.60000000000946,East,West
127,False,377.3000000000173,47.90000000001089,North,South
132,False,391.20000000002045,36.000000000008185,West,East
130,True,384.60000000001895,47.700000000010846,South,East
